url_id,title,ad_title,subtitle,description,price,model_year,km,seats,vehicle_model,length_variant,trim_family,fuel,drive,battery_kwh,range_wltp_km,effect_hp,max_tow_kg,body_type,vehicle_class,has_towbar,has_panorama,has_hud,has_leather,has_camera,has_nav,is_camper,owners,first_registered,warranty_text,warranty_months,warranty_km,color,place,postal_code,county,latitude,longitude,seller_name,updated_at_text,model_sample,relevant,is_electric,parse_source_core,parse_source_flags,raw_html_file,url,search_query,search_page,search_position,brand,model,search_price,page_title,total_price_text,price_ex_reg_text,reg_fee_text,effect_text,km_text,battery_text,range_text,transmission,tow_weight_text,weight_text,doors,luggage_text,country,eu_deadline,registration_number,sales_form,weight_kg,luggage_l,total_price,price_ex_reg,battery_kwh_detected,range_wltp_km_detected,finn_county_code,finn_municipality_code,model_clean
436123185,Opel Vivaro,Opel Vivaro,Life/Vivaro/75kwh/8 seter/Lang-L3/Vårsalg!,Life/Vivaro/75kwh/8 seter/Lang-L3/Vårsalg!,337000,2022,44598,8,NA,XL/L3,high,El,Forhjulsdrift,75,314,136,1000,Flerbruksbil,Personbil,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,11.01.2022,Fragus Mobility Premium,24,200000,Hvit,Søreidgrend,NA,NA,60.315677,5.268882,ECOCAR AS,"8. mai 2026, 18:09 Referanse 3770 Del annonsen Rapporter annonse",FALSE,NA,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_436123185.html,https://www.finn.no/mobility/item/436123185,Opel Zafira e-Life,1,6,Opel,Vivaro,337000,Bruktbil til salgs: Opel Vivaro - 2022 - Hvit - 136 hk - Flerbruksbil | FINN.no,NA,332 468 kr,4 532 kr (avgifter),136 hk,44 598 km,75 kWh,NA,Automat,1 000 kg,2 249 kg,NA,NA,Norge,NA,EP82171,Bruktbil til salgs,2249,NA,NA,332468,75,598,22046,20220,Vivaro
460970224,Opel Zafira,Opel Zafira,Elegance L2 75kWh 136hk,Elegance L2 75kWh 136hk,399000,2022,44800,8,Opel Zafira-e Life,M/L2,high,El,Forhjulsdrift,75,329,136,1000,Flerbruksbil,Personbil,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,28.11.2022,Nybilgaranti,60,100000,Grå,Volda,6102,Møre og Romsdal/Vestland,62.150502794654514,6.065592636373951,NA,"12. mai 2026, 11:43 Del annonsen Rapporter annonse",TRUE,FALSE,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_460970224.html,https://www.finn.no/mobility/item/460970224,Opel Zafira e-Life,1,8,Opel,Zafira,399000,Bruktbil til salgs: Opel Zafira - 2022 - Grå - 136 hk - Flerbruksbil | FINN.no,NA,394 468 kr,4 532 kr (avgifter),136 hk,44 800 km,75 kWh,NA,Automat,1 000 kg,2 065 kg,5,550 L,Norge,28.11.2026,EE78998,Bruktbil til salgs,2065,550,NA,394468,75,800,20015,20288,Zafira
463476333,Opel Zafira,Opel Zafira,LIFE/75kWh/L3/BUSINESS/9-SETER/CRUISE/R.KAM/XENON/NAVI,LIFE/75kWh/L3/BUSINESS/9-SETER/CRUISE/R.KAM/XENON/NAVI,429900,2023,39520,9,Opel Zafira-e Life,XL/L3,high,El,Forhjulsdrift,68,312,136,1000,Annet,Personbil,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,31.03.2023,Nybilgaranti,22,100000,Hvit,Steinkjer,NA,NA,64.007125,11.494524,Slatlem Steinkjer AS,"13. mai 2026, 14:34 Referanse 86370e99-746d-451a-8818-23d0a6076de2 Del annonsen Rapporter annonse",TRUE,FALSE,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_463476333.html,https://www.finn.no/mobility/item/463476333,Opel Zafira e-Life,1,9,Opel,Zafira,429900,Bruktbil til salgs: Opel Zafira - 2023 - Hvit - 136 hk - Annet | FINN.no,NA,422 395 kr,7 505 kr (avgifter),136 hk,39 520 km,68 kWh,NA,Automat,1 000 kg,2 086 kg,6,NA,Norge,NA,EF66815,Bruktbil til salgs,2086,NA,NA,422395,75,520,20016,20343,Zafira
450759876,Opel Zafira,Opel Zafira,NORSK GS L3 75KWH 8 SETER ACC CARPLAY MYOPEL APP KAMERA,NORSK GS L3 75KWH 8 SETER ACC CARPLAY MYOPEL APP KAMERA,599000,2025,5350,8,Opel Zafira-e Life,XL/L3,high,El,Forhjulsdrift,75,350,136,1000,Flerbruksbil,Personbil,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,04.06.2025,Nybilgaranti,49,NA,Svart,Stavanger,NA,NA,58.904326,5.693391,Sven Kvia AS,"1. mai 2026, 19:43 Referanse S5776 Del annonsen Rapporter annonse",TRUE,FALSE,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_450759876.html,https://www.finn.no/mobility/item/450759876,Opel Zafira e-Life,1,10,Opel,Zafira,599000,Bruktbil til salgs: Opel Zafira - 2025 - Svart - 136 hk - Flerbruksbil | FINN.no,NA,591 495 kr,7 505 kr (avgifter),136 hk,5 350 km,75 kWh,NA,Automat,1 000 kg,2 303 kg,5,980 L,Norge,NA,EN66914,Bruktbil til salgs,2303,980,NA,591495,75,350,20012,20196,Zafira
459764946,Peugeot Expert,Peugeot Expert,TRAVELLER / KROK / 360 KAMERA / NAVI / HUD / CC+++++,TRAVELLER / KROK / 360 KAMERA / NAVI / HUD / CC+++++,289000,2021,29000,6,NA,NA,high,El,Forhjulsdrift,NA,214,136,1000,Flerbruksbil,Personbil,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,25.05.2021,Nybilgaranti fra 1. gang reg.,NA,NA,Grå,Kleppe,4352,Agder,58.772961202202644,5.631066521502018,Kyvik Auto AS,"11. mai 2026, 14:10 Referanse 5235 Del annonsen Rapporter annonse",FALSE,NA,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_459764946.html,https://www.finn.no/mobility/item/459764946,Peugeot e-Traveller,1,1,Peugeot,Expert,289000,Bruktbil til salgs: Peugeot Expert - 2021 - Grå - 136 hk - Flerbruksbil | FINN.no,NA,284 468 kr,4 532 kr (avgifter),136 hk,29 000 km,NA,NA,Automat,1 000 kg,2 136 kg,5,NA,Norge,NA,ED70854,Bruktbil til salgs,2136,NA,NA,284468,NA,0,20012,20202,Expert
459072453,Peugeot Expert,Peugeot Expert,EXCLUSIVE 8-SETER 2.0 HDi 150HK/SKINN/PANO/LED/NAVI+++,EXCLUSIVE 8-SETER 2.0 HDi 150HK/SKINN/PANO/LED/NAVI+++,319800,2018,164000,8,NA,NA,high,Diesel,Forhjulsdrift,NA,0,150,2300,Flerbruksbil,Personbil,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,23.04.2018,Bruktbilgaranti 50/50,3,3000,Grå,Sandnes,NA,NA,58.801519,5.730079,Broom Bil AS,"27. april 2026, 15:59 Referanse 4984 Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_459072453.html,https://www.finn.no/mobility/item/459072453,Peugeot e-Traveller,1,2,Peugeot,Expert,319800,Bruktbil til salgs: Peugeot Expert - 2018 - Grå - 150 hk - Flerbruksbil | FINN.no,NA,315 268 kr,4 532 kr (avgifter),150 hk,164 000 km,NA,NA,Manuell,2 300 kg,1 630 kg,5,NA,Norge,NA,KB48132,Bruktbil til salgs,1630,NA,NA,315268,NA,0,20012,20195,Expert
459723398,Peugeot e-Traveller,Peugeot e-Traveller,8 Seter / 330km / Skinn / Pano / ACC / HUD / Massasje +,8 Seter / 330km / Skinn / Pano / ACC / HUD / Massasje +,329900,2021,105000,8,Peugeot e-Traveller,NA,high,El,Forhjulsdrift,75,330,136,1000,Flerbruksbil,Personbil,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,18.10.2021,garanti etter avtale (se annonsetekst - fra/maks),6,300000,Grå,Jessheim,2050,Akershus,60.13836310969308,11.166250045170658,Car4Sale AS,"12. mai 2026, 12:24 Referanse 13585 Del annonsen Rapporter annonse",TRUE,FALSE,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_459723398.html,https://www.finn.no/mobility/item/459723398,Peugeot e-Traveller,1,3,Peugeot,e-Traveller,329900,Bruktbil til salgs: Peugeot e-Traveller - 2021 - Grå - 136 hk - Flerbruksbil | FINN.no,NA,325 368 kr,4 532 kr (avgifter),136 hk,105 000 km,75 kWh,NA,Automat,1 000 kg,2 327 kg,5,NA,Norge,NA,NA,Bruktbil til salgs,2327,NA,NA,325368,75,330,20003,20056,e-Traveller
460798037,Peugeot e-Traveller,Peugeot e-Traveller,L2 Allure 75kWt,L2 Allure 75kWt,339532,2021,74000,8,Peugeot e-Traveller,M/L2,high,El,Forhjulsdrift,75,330,136,1000,Flerbruksbil,Personbil,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1,10.06.2021,Nybilgaranti,1,100000,Svart,Ålesund,6006,Møre og Romsdal/Vestland,62.465498273865634,6.113798689248467,NA,"13. mai 2026, 13:51 Del annonsen Rapporter annonse",TRUE,FALSE,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_460798037.html,https://www.finn.no/mobility/item/460798037,Peugeot e-Traveller,1,4,Peugeot,e-Traveller,339532,Bruktbil til salgs: Peugeot e-Traveller - 2021 - Svart - 136 hk - Flerbruksbil | FINN.no,NA,335 000 kr,4 532 kr (avgifter),136 hk,74 000 km,75 kWh,NA,Automat,1 000 kg,2 065 kg,5,603 L,Norge,10.06.2027,EC58941,Bruktbil til salgs,2065,603,NA,335000,75,0,20015,20282,e-Traveller
458788597,Peugeot e-Traveller,Peugeot e-Traveller,L2 Allure 75kWt,L2 Allure 75kWt,339532,2021,135000,8,Peugeot e-Traveller,M/L2,high,El,Forhjulsdrift,75,330,136,1000,Flerbruksbil,Personbil,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2,24.02.2021,NA,NA,NA,Grå,Sandstad,7246,Trøndelag/Nordland,63.48420020046555,8.84470505183124,NA,"5. mai 2026, 22:56 Del annonsen Rapporter annonse",TRUE,FALSE,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_458788597.html,https://www.finn.no/mobility/item/458788597,Peugeot e-Traveller,1,5,Peugeot,e-Traveller,339532,Bruktbil til salgs: Peugeot e-Traveller - 2021 - Grå - 136 hk - Flerbruksbil | FINN.no,NA,335 000 kr,4 532 kr (avgifter),136 hk,135 000 km,75 kWh,NA,Automat,1 000 kg,2 065 kg,5,603 L,Norge,24.02.2027,EC32142,Bruktbil til salgs,2065,603,NA,335000,75,0,20016,20321,e-Traveller
463472940,Peugeot e-Traveller,Peugeot e-Traveller,Allure / 7-SETER / SKINN / RYGGEKAMERA / GLASSTAK /,Allure / 7-SETER / SKINN / RYGGEKAMERA / GLASSTAK /,349000,2021,70000,7,Peugeot e-Traveller,NA,high,El,Forhjulsdrift,68,302,136,1000,Flerbruksbil,Personbil,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,24.03.2021,NA,NA,NA,Brun,Sarpsborg,NA,NA,59.28581,11.081107,Bertel O. Steen Sarpsborg,"13. mai 2026, 14:01 Referanse 5211ff2a-1e26-4647-a86b-98c75762263a Del annonsen Rapporter annonse",TRUE,FALSE,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_463472940.html,https://www.finn.no/mobility/item/463472940,Peugeot e-Traveller,1,6,Peugeot,e-Traveller,349000,Bruktbil til salgs: Peugeot e-Traveller - 2021 - Brun - 136 hk - Flerbruksbil | FINN.no,NA,344 468 kr,4 532 kr (avgifter),136 hk,70 000 km,68 kWh,NA,Automat,1 000 kg,2 314 kg,6,2 381 L,Norge,NA,EC33852,Bruktbil til salgs,2314,2381,NA,344468,75,0,20002,20023,e-Traveller
463471877,Peugeot e-Traveller,Peugeot e-Traveller,Allure / 8-SETER / SKINN / RYGGEKAMERA / GLASSTAK /,Allure / 8-SETER / SKINN / RYGGEKAMERA / GLASSTAK /,349000,2021,63900,8,Peugeot e-Traveller,NA,high,El,Forhjulsdrift,68,311,136,1000,Flerbruksbil,Personbil,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,10.05.2021,NA,NA,NA,Grå,Sarpsborg,NA,NA,59.28581,11.081107,Bertel O. Steen Sarpsborg,"13. mai 2026, 14:41 Referanse e7a20148-0fa8-4f9c-879a-15e1cfac1be3 Del annonsen Rapporter annonse",TRUE,FALSE,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_463471877.html,https://www.finn.no/mobility/item/463471877,Peugeot e-Traveller,1,7,Peugeot,e-Traveller,349000,Bruktbil til salgs: Peugeot e-Traveller - 2021 - Grå - 136 hk - Flerbruksbil | FINN.no,NA,344 468 kr,4 532 kr (avgifter),136 hk,63 900 km,68 kWh,NA,Automat,1 000 kg,2 092 kg,6,2 381 L,Norge,NA,EC49592,Bruktbil til salgs,2092,2381,NA,344468,75,900,20002,20023,e-Traveller
462879973,Peugeot e-Traveller,Peugeot e-Traveller,75 kWh L3 8 seter BIS | SKINN| EL.DØRER|,75 kWh L3 8 seter BIS | SKINN| EL.DØRER|,349000,2021,79800,8,Peugeot e-Traveller,XL/L3,high,El,Forhjulsdrift,75,350,0,1000,Flerbruksbil,Personbil,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,13.09.2021,Bruktbilgaranti,3,3000,Grå,Rissa,NA,NA,63.582549,9.954368,Leira Bil AS / Sannan Bil AS,"8. mai 2026, 16:37 Del annonsen Rapporter annonse",TRUE,FALSE,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_462879973.html,https://www.finn.no/mobility/item/462879973,Peugeot e-Traveller,1,8,Peugeot,e-Traveller,349000,Bruktbil til salgs: Peugeot e-Traveller - 2021 - Grå - Flerbruksbil | FINN.no,NA,344 468 kr,4 532 kr (avgifter),0 hk,79 800 km,75 kWh,NA,Automat,1 000 kg,2 322 kg,5,703 L,Norge,NA,EC29237,Bruktbil til salgs,2322,703,NA,344468,75,800,20016,20325,e-Traveller
461145531,Peugeot Traveller,Peugeot Traveller,2.0 177HK Exclusive 8.Seter/Krok/Massasje/Pano/Hud/Navi,2.0 177HK Exclusive 8.Seter/Krok/Massasje/Pano/Hud/Navi,349000,2017,172215,8,NA,NA,high,Diesel,Forhjulsdrift,NA,215,177,2000,Flerbruksbil,Personbil,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,20.06.2017,Fragus Mobility Complete,12,200000,Svart,Hokksund,NA,NA,59.769307,9.901461,Hokksund Auto AS,"6. mai 2026, 14:46 Referanse 3476 Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_461145531.html,https://www.finn.no/mobility/item/461145531,Peugeot e-Traveller,1,9,Peugeot,Traveller,349000,Bruktbil til salgs: Peugeot Traveller - 2017 - Svart - 177 hk - Flerbruksbil | FINN.no,NA,344 468 kr,4 532 kr (avgifter),177 hk,172 215 km,NA,NA,Automat,2 000 kg,1 655 kg,5,NA,Norge,NA,UF76632,Bruktbil til salgs,1655,NA,NA,344468,NA,215,20007,20123,Traveller
460911550,Peugeot e-Traveller,Peugeot e-Traveller,"136 hk | L2 | 9 seter | 30,5 mil WLP | H-feste |","136 hk | L2 | 9 seter | 30,5 mil WLP | H-feste |",379000,2021,61000,9,Peugeot e-Traveller,M/L2,base,El,Forhjulsdrift,NA,305,136,1000,Flerbruksbil,Personbil,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,03.04.2021,Nybilgaranti fra 1. gang reg.,60,100000,Hvit,Øvrebø,NA,NA,58.296079,7.835082,DBBIL AS,"22. april 2026, 14:42 Referanse 3239 Del annonsen Rapporter annonse",TRUE,FALSE,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_460911550.html,https://www.finn.no/mobility/item/460911550,Peugeot e-Traveller,1,10,Peugeot,e-Traveller,379000,Bruktbil til salgs: Peugeot e-Traveller - 2021 - Hvit - 136 hk - Flerbruksbil | FINN.no,NA,374 468 kr,4 532 kr (avgifter),136 hk,61 000 km,NA,NA,Automat,1 000 kg,2 375 kg,5,NA,Norge,NA,EC40924,Bruktbil til salgs,2375,NA,NA,374468,NA,0,22042,20183,e-Traveller
455979534,Peugeot e-Traveller,Peugeot e-Traveller,L3 75 kWt Lane Assist/Fjernlysassistent/R.kamera,L3 75 kWt Lane Assist/Fjernlysassistent/R.kamera,389000,2022,54500,9,Peugeot e-Traveller,XL/L3,high,El,Forhjulsdrift,68,314,136,1000,Kasse,Personbil,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,25.11.2022,Bruktbilgaranti,12,12000,Grå,Askim,NA,NA,59.576943,11.211077,Andresen Bil Askim,"28. april 2026, 11:56 Referanse 5aa69ea7-71d3-43b1-a578-539819a6a3f6 Del annonsen Rapporter annonse",TRUE,FALSE,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_455979534.html,https://www.finn.no/mobility/item/455979534,Peugeot e-Traveller,1,11,Peugeot,e-Traveller,389000,Bruktbil til salgs: Peugeot e-Traveller - 2022 - Grå - 136 hk - Kasse | FINN.no,NA,384 468 kr,4 532 kr (avgifter),136 hk,54 500 km,68 kWh,NA,Automat,1 000 kg,2 086 kg,6,2 381 L,Norge,NA,EE80741,Bruktbil til salgs,2086,2381,NA,384468,75,500,20002,22103,e-Traveller
462910944,Peugeot e-Traveller,Peugeot e-Traveller,75 kWh Aut 8 SETER 2 El.Skyved/R.kam Skinn Pano Masasje,75 kWh Aut 8 SETER 2 El.Skyved/R.kam Skinn Pano Masasje,399532,2021,69575,8,Peugeot e-Traveller,NA,high,El,Forhjulsdrift,75,311,136,1000,Flerbruksbil,Personbil,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,05.05.2021,NA,NA,NA,Svart,Oslo,0570,Oslo,59.93169640312724,10.778703049453599,OSLO AUTOSALG AS,"13. mai 2026, 03:46 Referanse 914 Del annonsen Rapporter annonse",TRUE,FALSE,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_462910944.html,https://www.finn.no/mobility/item/462910944,Peugeot e-Traveller,1,12,Peugeot,e-Traveller,399532,Bruktbil til salgs: Peugeot e-Traveller - 2021 - Svart - 136 hk - Flerbruksbil | FINN.no,NA,395 000 kr,4 532 kr (avgifter),136 hk,69 575 km,NA,NA,Automat,1 000 kg,2 327 kg,NA,NA,Norge,NA,NA,Bruktbil til salgs,2327,NA,NA,395000,75,575,20061,20456,e-Traveller
463442469,Peugeot Traveller,Peugeot Traveller,136hk | 313km | L2 | 8 Seter | Kamera | Nybilgaranti,136hk | 313km | L2 | 8 Seter | Kamera | Nybilgaranti,399900,2021,24373,8,NA,M/L2,high,El,Forhjulsdrift,NA,313,136,1000,Flerbruksbil,Personbil,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,19.10.2021,Nybilgaranti fra 1. gang reg.,60,100000,Grå,Lillestrøm,NA,Akershus,59.962387,11.047531,Autotal Akershus AS,"13. mai 2026, 09:07 Referanse 2546 Del annonsen Rapporter annonse",FALSE,NA,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_463442469.html,https://www.finn.no/mobility/item/463442469,Peugeot e-Traveller,1,13,Peugeot,Traveller,399900,Bruktbil til salgs: Peugeot Traveller - 2021 - Grå - 136 hk - Flerbruksbil | FINN.no,NA,395 368 kr,4 532 kr (avgifter),136 hk,24 373 km,NA,NA,Automat,1 000 kg,2 300 kg,5,NA,Norge,NA,NA,Bruktbil til salgs,2300,NA,NA,395368,NA,313,20003,22105,Traveller
426629986,Peugeot e-Traveller,Peugeot e-Traveller,75 kWh Aut 8 SETER 2 El.Skyved/R.kam Skinn Pano Masasje,75 kWh Aut 8 SETER 2 El.Skyved/R.kam Skinn Pano Masasje,429918,2021,38778,8,Peugeot e-Traveller,NA,high,El,Forhjulsdrift,75,313,136,1000,Flerbruksbil,Personbil,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,27.04.2021,NA,NA,NA,Grå,Oslo,0570,Oslo,59.93169640312724,10.778703049453599,OSLO AUTOSALG AS,"8. mai 2026, 20:54 Referanse 910 Del annonsen Rapporter annonse",TRUE,FALSE,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_426629986.html,https://www.finn.no/mobility/item/426629986,Peugeot e-Traveller,1,14,Peugeot,e-Traveller,429918,Bruktbil til salgs: Peugeot e-Traveller - 2021 - Grå - 136 hk - Flerbruksbil | FINN.no,NA,425 000 kr,4 918 kr (avgifter),136 hk,38 778 km,NA,NA,Automat,1 000 kg,2 295 kg,NA,NA,Norge,NA,NA,Bruktbil til salgs,2295,NA,NA,425000,75,778,20061,20456,e-Traveller
459872339,Peugeot Expert,Peugeot Expert,2.0D 163HK TEPEE TRAVELLER 9-SETER MANUELL KROK NORSK++,2.0D 163HK TEPEE TRAVELLER 9-SETER MANUELL KROK NORSK++,99900,2012,216000,9,Peugeot e-Traveller,NA,base,Diesel,Forhjulsdrift,NA,0,163,2000,Flerbruksbil,Personbil,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,30.05.2012,Ingen garanti,NA,NA,Grå,Hønefoss,NA,NA,60.177987,10.268199,Importservice Bil AS,"14. april 2026, 11:46 Referanse 6717 Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_459872339.html,https://www.finn.no/mobility/item/459872339,Peugeot Traveller elektrisk,1,1,Peugeot,Expert,99900,Bruktbil til salgs: Peugeot Expert - 2012 - Grå - 163 hk - Flerbruksbil | FINN.no,NA,97 958 kr,1 942 kr (avgifter),163 hk,216 000 km,NA,NA,Manuell,2 000 kg,2 017 kg,5,NA,Norge,NA,UX61697,Bruktbil til salgs,2017,NA,NA,97958,NA,0,20007,20112,Expert
411196589,Peugeot Traveller,Peugeot Traveller,"Allure L3 2,0 BlueHDI 150hk","Allure L3 2,0 BlueHDI 150hk",184434,2019,254642,8,NA,XL/L3,high,Diesel,Forhjulsdrift,NA,642,150,2500,Flerbruksbil,Personbil,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,24.01.2019,NA,NA,NA,Grå,Liland,8534,Nordland,68.48110174305607,16.88879066112573,NA,"24. april 2026, 18:02 Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_411196589.html,https://www.finn.no/mobility/item/411196589,Peugeot Traveller elektrisk,1,2,Peugeot,Traveller,184434,Bruktbil til salgs: Peugeot Traveller - 2019 - Grå - 150 hk - Flerbruksbil | FINN.no,NA,180 000 kr,4 434 kr (avgifter),150 hk,254 642 km,NA,NA,Manuell,2 500 kg,1 759 kg,5,912 L,Norge,06.10.2025,ZA20009,Bruktbil til salgs,1759,912,NA,180000,NA,642,20018,20399,Traveller
459360169,Peugeot Traveller,Peugeot Traveller,120HK EXCLUSIVE 9-SETER LANG SKINN KROK NORSK BIL++,120HK EXCLUSIVE 9-SETER LANG SKINN KROK NORSK BIL++,339000,2018,137000,9,NA,XL/L3,high,Diesel,Forhjulsdrift,NA,0,120,1800,Flerbruksbil,Personbil,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,14.12.2018,Garanti 3 mnd.,3,3000,Grå,Hønefoss,NA,NA,60.177987,10.268199,Importservice Bil AS,"10. april 2026, 15:34 Referanse 6793 Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_459360169.html,https://www.finn.no/mobility/item/459360169,Peugeot Traveller elektrisk,1,6,Peugeot,Traveller,339000,Bruktbil til salgs: Peugeot Traveller - 2018 - Grå - 120 hk - Flerbruksbil | FINN.no,NA,334 468 kr,4 532 kr (avgifter),120 hk,137 000 km,NA,NA,Manuell,1 800 kg,1 660 kg,5,NA,Norge,NA,JV29697,Bruktbil til salgs,1660,NA,NA,334468,NA,0,20007,20112,Traveller
462859014,Peugeot Expert,Peugeot Expert,Traveller 2.0 177HK 8 Seter / Aut / R.Kam / Krok / Weba,Traveller 2.0 177HK 8 Seter / Aut / R.Kam / Krok / Weba,359000,2018,100669,8,NA,NA,high,Diesel,Forhjulsdrift,NA,669,177,2000,NA,Personbil,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,23.03.2018,Bruktbilgaranti 50/50,3,3000,Grå,Figgjo,NA,NA,58.78036,5.827479,Autosenter Sandnes AS,"8. mai 2026, 13:27 Referanse 5577 Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_462859014.html,https://www.finn.no/mobility/item/462859014,Peugeot Traveller elektrisk,1,13,Peugeot,Expert,359000,Bruktbil til salgs: Peugeot Expert - 2018 - Grå - 177 hk | FINN.no,NA,354 468 kr,4 532 kr (avgifter),177 hk,100 669 km,NA,NA,Automat,2 000 kg,1 655 kg,NA,NA,Norge,NA,NA,Bruktbil til salgs,1655,NA,NA,354468,NA,669,20012,20195,Expert
455966866,Peugeot Expert,Peugeot Expert,"180 hk diesel, 2 tonn hengervekt!","180 hk diesel, 2 tonn hengervekt!",359000,2017,166000,8,NA,NA,base,Diesel,Forhjulsdrift,NA,0,176,2000,Annet,Personbil,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,03.02.2017,Bruktbilgaranti,3,3000,Brun,Verdal,NA,NA,63.785831,11.459296,Bertel O. Steen Verdal,"11. mai 2026, 15:04 Referanse dfee08b5-56a8-4e45-9aae-d2fb5b22cc0c Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_455966866.html,https://www.finn.no/mobility/item/455966866,Peugeot Traveller elektrisk,1,14,Peugeot,Expert,359000,Bruktbil til salgs: Peugeot Expert - 2017 - Brun - 176 hk - Annet | FINN.no,NA,354 468 kr,4 532 kr (avgifter),176 hk,166 000 km,NA,NA,Automat,2 000 kg,1 655 kg,6,NA,Norge,NA,XK26194,Bruktbil til salgs,1655,NA,NA,354468,NA,0,20016,20350,Expert
462602566,Peugeot Traveller,Peugeot Traveller,177HK | Auto | 8 Seter| Ny service+Reg reim | Garanti*,177HK | Auto | 8 Seter| Ny service+Reg reim | Garanti*,379900,2017,157900,8,NA,NA,high,Diesel,Forhjulsdrift,NA,900,177,2000,Flerbruksbil,Personbil,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,28.04.2017,Bruktbilgaranti,12,200000,Grå,Oppdal,NA,NA,62.586181,9.691912,Autotal AS,"6. mai 2026, 09:31 Referanse 9789 Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_462602566.html,https://www.finn.no/mobility/item/462602566,Peugeot Traveller elektrisk,1,16,Peugeot,Traveller,379900,Bruktbil til salgs: Peugeot Traveller - 2017 - Grå - 177 hk - Flerbruksbil | FINN.no,NA,375 368 kr,4 532 kr (avgifter),177 hk,157 900 km,NA,NA,Automat,2 000 kg,1 655 kg,NA,NA,Norge,NA,NA,Bruktbil til salgs,1655,NA,NA,375368,NA,900,20016,20330,Traveller
